Revenue,Gross Profit,Operating Income,Pretax Income,Diluted EPS,EBITDA,ROA,ROE,Total Current Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Total Noncurrent Liabilities,Total Liabilities,Total Equity,Cash from Operations,Cash from Investing Activities,Cash from Financing Activities,Date,Company,Revenue target,Operating Income target,Revenue target change,Operating Income target change
68.994,29.91,21.593,18.479,0.6851819753646851,48.755,0.0539075792479095,0.1687864274904975,60.268,1065.275024,1125.54304,100.158,189.634,289.792,835.751008,40.509,-79.549,43.046,2019-12-31,ESTE,45.138,0.643,-23.856,-20.95
45.138,20.438,0.643,-0.967,-0.7292839884757996,25.299,0.0029546055086551,0.0092415825058737,100.654,1041.867,1142.52096,94.884,172.691008,267.575008,874.945984,48.542,-38.977,-18.286,2020-03-31,ESTE,21.663,-15.036,-23.474999999999998,-15.679
10.963589,3.5594330000000003,2.804319,2.088621,0.0,6.484438,0.0,0.0,32.663904,197.535346,230.199248,32.690918,82.488904,115.179822,115.019424,0.52088,-12.126307,12.285441,2011-09-30,FANG,14.16911,4.732709,3.205520999999999,1.9283899999999998
14.16911,6.159761,4.732709,4.052149,-0.0375399999320507,9.01405,0.0374930966921487,0.0717603738879305,30.93284,218.551051,249.483888,42.418304,92.218296,134.6366,114.84728,16.343928,-25.824174,13.064552,2011-12-31,FANG,14.986,5.372,0.8168900000000008,0.639291
14.986,6.556,5.372,6.269,0.3019270002841949,10.129,0.0,0.0,27.582052,239.458755,267.0408,53.473248,93.062224,146.535472,120.505336,19.552,-33.523,16.255,2012-03-31,FANG,13.922,2.199,-1.064,-3.173
13.922,3.852,2.199,1.559,0.3933829963207245,7.67773,0.0,0.0,25.263764,257.727548,282.991296,51.806936,107.31064,159.117576,123.873728,2.757321,-25.859142,16.082149,2012-06-30,FANG,15.918,3.19,1.9959999999999987,0.9910000000000001
15.918,4.839999999999999,3.19,3.6,0.1908569931983947,9.50627,0.0467553914292349,0.1049698828881251,26.904,280.863016,307.767008,60.072,123.095,183.167,124.6,11.154679,-27.570858,15.634851,2012-09-30,FANG,25.53492,1.358085,9.61692,-1.831915
25.53492,7.265032,1.358085,1.334398,-1.5352380275726318,11.329085,-0.0892845666697594,-0.1325048868179081,50.275,556.425984,606.700992,79.232,65.401,144.633,462.068016,17.91,-97.797,104.813,2012-12-31,FANG,27.366,7.119,1.83108,5.760915
27.366,9.59,7.119,7.023,0.1186219975352287,17.857,-0.0876062842148233,-0.1362761655747679,34.516,613.946992,648.462976,76.336,104.093,180.429,468.034,16.855,-74.094,36.397,2013-03-31,FANG,44.538,18.527,17.171999999999997,11.408000000000001
44.538,21.148,18.527,18.38,0.2970570027828216,33.342,-0.0641936397283082,-0.0923957150482905,116.536,682.102968,798.638976,97.487,73.543,171.03,627.609,32.943,-64.581,108.02,2013-06-30,FANG,54.576,26.208,10.038000000000004,7.680999999999997
54.576,28.329,26.208,28.605,0.3523699939250946,43.631,-0.0236535268112361,-0.0442762024891979,91.915,1373.981024,1465.895936,109.451,533.507008,642.958008,822.937992,41.849,-691.497024,620.849984,2013-09-30,FANG,74.304,36.122,19.728,9.914000000000001
74.304,39.945,36.122,31.806,0.3984859883785248,59.743,0.0481197579750678,0.0783215787388625,61.968,1459.646024,1521.613952,121.32,554.753024,676.073024,845.540968,64.13,-109.968,8.293,2013-12-31,FANG,96.948,47.007,22.64399999999999,10.884999999999998
96.948,51.778,47.007,40.532,0.4549930095672607,77.98,0.0534409134511248,0.089083868419415,90.653,1846.243984,1936.897024,155.211008,698.777024,853.988032,1082.908976,71.466,-399.184,337.476992,2014-03-31,FANG,123.384,60.98,26.436000000000007,13.972999999999999
123.384,63.506,60.98,55.483,0.6988210082054138,101.001,0.0653944625485835,0.1067269618494979,114.704,1932.689968,2047.394048,168.876992,626.179968,795.05696,1252.337016,88.24,-124.461,47.9,2014-06-30,FANG,137.596,61.993,14.212000000000003,1.0130000000000052
137.596,68.48,61.993,53.718,0.6151000261306763,107.363,0.0524264019198816,0.0900304166804892,143.260992,2677.294104,2820.555008,196.286,738.422976,934.708976,1885.845952,92.289,-765.436032,676.798016,2014-09-30,FANG,148.22,54.522152,10.623999999999995,-7.470848000000004
148.22,60.816,54.522152,44.667152,0.4795140027999878,108.163152,0.0526785777405179,0.0919642661746369,251.711008,2843.769976,3095.481088,266.728992,843.539008,1110.268,1985.21304,104.394,-192.916,78.061,2014-12-31,FANG,144.960992,44.997,-3.2590079999999944,-9.525151999999999
144.960992,53.23299200000001,44.997,28.163,0.3822300136089325,104.674,0.0486973135967368,0.080682532229547,215.372,2877.108936,3092.481024,184.03,791.934016,975.964016,2116.517056,99.143,-153.555008,55.872,2015-03-31,FANG,144.364992,49.633,-0.5960000000000036,4.636000000000003
144.364992,57.316992,49.633,39.792,0.4095889925956726,106.729,0.0428021932584004,0.0697309051446971,170.362,3001.095928,3171.458048,142.639008,785.2,927.839008,2243.619056,100.643,-526.409984,438.801984,2015-06-30,FANG,147.45,54.377,3.0850079999999878,4.744
147.45,61.994,54.377,44.044,0.4019030034542084,106.752,0.0354327515219975,0.0545513333516033,173.439008,2818.11496,2991.554048,200.172,501.662016,701.834016,2289.720032,139.818,-107.899,-32.77,2015-09-30,FANG,154.826,71.059,7.376000000000005,16.681999999999995
154.826,78.822,71.059,30.164,0.1244430020451545,119.608,0.0112589373061865,0.0181478658753792,108.745,2641.974088,2750.718976,141.420992,500.324992,641.745984,2108.972896,76.897,-107.186,6.577,2015-12-31,FANG,92.598,8.33,-62.227999999999994,-62.729
92.598,21.309000000000005,8.33,-1.12,0.0224569998681545,50.399,0.0101163319832704,0.0152985011829057,291.064,2651.895016,2942.959104,106.7,499.203008,605.903008,2337.055872,72.76,-107.157,250.092,2016-03-31,FANG,111.95,27.484,19.352000000000004,19.154000000000003
111.95,42.557,27.484,17.642,0.2616429924964905,67.355,0.0080695455816164,0.0122211776531807,297.950016,2542.404992,2840.355072,141.704992,512.097984,653.802976,2186.551936,49.021,-73.219,7.182,2016-06-30,FANG,141.74,52.661,29.790000000000006,25.177
141.74,62.578,52.661,43.334,0.5393369793891907,97.407,0.0121940531602588,0.0173849555143595,258.27,3267.410032,3525.680128,175.024992,515.36,690.384992,2835.294976,104.565,-801.664,645.574016,2016-09-30,FANG,181.996,84.039,40.256,31.378
181.996,94.271,84.039,75.038,0.900970995426178,135.368,0.0347261902022945,0.0504708588650253,1792.166016,3557.513952,5349.680128,209.342,1122.045952,1331.387952,4018.292096,105.734,-328.201984,1721.773056,2016-12-31,FANG,233.556,114.724,51.56,30.685000000000002
233.556,129.334,114.724,103.644,1.0441219806671145,173.652992,0.0494866184589439,0.0681756024863317,198.774,6170.925832,6369.69984,244.068992,1006.273024,1250.342016,5119.358048,175.927008,-1825.47904,20.418,2017-03-31,FANG,274.119008,136.938,40.563007999999996,22.213999999999984
274.119008,150.713008,136.938,137.016992,1.3210710287094116,212.111008,0.0709690127045813,0.1007833226564955,221.336992,6562.471752,6783.809024,323.166016,1173.709056,1496.875072,5286.933856,218.504,-395.996992,156.640992,2017-06-30,FANG,309.252992,150.639008,35.133984,13.701008000000002
309.252992,166.972,150.639008,141.45,1.3300329446792605,238.218,0.0796929307456927,0.1162412716551426,193.854,7093.714232,7287.567872,417.616992,1283.827968,1701.44496,5586.122848,243.587008,-543.249024,313.279008,2017-09-30,FANG,394.911008,209.311008,85.65801599999998,58.672
394.911008,223.807008,209.311008,199.182,1.5558099746704102,314.388992,0.0775635022443155,0.1136782967482677,358.600992,7412.384024,7770.98496,577.427968,1611.820032,2189.248,5581.73708,250.607008,-367.556992,199.191008,2017-12-31,FANG,445.847008,235.339008,50.936000000000035,26.02800000000002
445.847008,261.342016,235.339008,224.374,1.6431050300598145,350.555008,0.0790262436882245,0.1145457514105705,324.467008,7900.421096,8224.887808,607.667968,1882.038016,2489.705984,5735.181936,339.427008,-584.931008,205.544992,2018-03-31,FANG,480.0,236.0,34.15299199999998,0.6609919999999931
480.0,267.0,236.0,304.0,2.300930976867676,365.784,0.0856115199761837,0.1289465182625048,393.347008,8561.048096,8954.394624,727.076992,2214.851072,2941.928064,6012.466784,424.572992,-613.068992,230.455008,2018-06-30,FANG,496.0,230.0,16.0,-6.0
496.0,262.0,230.0,213.199008,1.6710480451583862,376.0,0.0827920846300833,0.1306571251143497,795.689024,9010.883568,9806.572544,721.787008,2654.989056,3376.776064,6429.796864,389.0,-621.0,627.0,2018-09-30,FANG,625.833024,227.072992,129.83302400000002,-2.9270080000000007
625.833024,268.34304,227.072992,188.968,1.2087160348892212,458.711008,0.0471029702660614,0.072979145090307,925.020992,20670.665144,21595.686912,1019.612032,6409.812992,7429.425024,14166.262304,412.788992,-1684.084992,977.366016,2018-12-31,FANG,879.0,336.0,253.16697599999998,108.927008
879.0,379.0,336.0,291.0,1.3867820501327517,662.0,0.0504493862559439,0.0801636720083055,693.0,21575.000448,22268.000256,1112.0,6641.999872,7753.999872,14513.99968,377.0,-937.0,471.0,2019-03-31,FANG,1023.0,416.0,144.0,80.0
1023.0,453.0,416.0,369.0,1.6918660402297974,783.0,0.0511834947668744,0.0837408910480611,972.0,22198.99936,23171.00032,1180.0,6541.000192,7721.000192,15450.000064,666.0,-835.0,369.0,2019-06-30,FANG,984.0,360.0,-39.0,-56.0
984.0,404.0,360.0,324.0,1.4675190448760986,732.0,0.0537278471594087,0.0896915259937814,845.0,22708.000128,23552.999424,1180.999936,6882.999808,8063.999744,15489.000448,809.0,-972.0,-63.0,2019-09-30,FANG,1116.0,420.0,132.0,60.0
1116.0,486.0,420.0,407.0,1.923972010612488,821.0,0.0503028317165138,0.0842354134671065,869.0,22661.99936,23530.999808,1263.000064,7361.999872,8624.999936,14906.0,887.0,-1144.0,285.0,2019-12-31,FANG,984.0,294.0,-132.0,-126.0
984.0,341.0,294.0,247.0,1.4473119974136353,706.0,0.0462702060228623,0.0794172716516276,1268.0,22117.999104,23385.99936,1330.0,7740.000256,9070.000256,14315.999808,849.0,-923.0,101.0,2020-03-31,FANG,633.0,93.0,-351.0,-201.0
48.379,15.181000000000004,4.515,-6.301,-0.2164690047502517,29.474,-0.0426367763035947,-0.1378970344580965,143.823008,634.738968,778.561984,148.944992,476.64,625.584992,152.97704,6.509,-89.752,116.405,2011-03-31,GDP,58.835,9.094,58.835,9.094
58.835,18.747,9.094,-3.861,-0.1491940021514892,40.021,-0.0290781703849881,-0.1051432763355081,91.343,709.84,801.182976,149.668,498.348,648.016,153.167024,61.412,-103.584,-8.231,2011-06-30,GDP,63.832,8.754,4.997,-0.33999999999999986
63.832,16.643,8.754,-4.247,-0.1625750064849853,46.102,-0.0233216175422372,-0.1278789778115994,117.476,758.508032,875.984,147.518,561.900032,709.418032,166.566,42.016,-94.559,55.437,2011-09-30,GDP,61.328,0.198,-2.503999999999998,-8.556
61.328,10.078,0.198,-12.322,-0.3841249942779541,38.775,-0.0350184714543977,-0.2028517522905947,101.129,760.974016,862.102976,114.865,603.537984,718.402984,143.699984,26.403,-47.169,20.672,2011-12-31,GDP,61.201,4.314,-0.12700000000000244,4.116
61.201,14.448,4.314,-8.599,-0.2787480056285858,36.592,-0.0352424134152334,-0.2555674594338754,84.519,784.309016,868.828032,107.74,635.070016,742.810016,126.018,30.537,-63.335,29.451,2012-03-31,GDP,62.674,7.099,1.472999999999999,2.785
62.674,15.808000000000003,7.099,-5.989,-0.2066379934549331,41.661,-0.0367842345441281,-0.2734582230748759,72.133,820.725016,892.857984,112.323,657.102016,769.425016,123.43304,47.393,-68.403,22.965,2012-06-30,GDP,64.766,6.503,2.092000000000006,-0.5960000000000001
64.766,16.167999999999996,6.503,-6.809,-0.2286279946565628,43.801,-0.0396387274724032,-0.2668411197132765,44.636,780.696008,825.331968,92.307,597.041024,689.348024,135.984016,19.643,40.502,-60.53,2012-09-30,GDP,65.364,-5.138,0.597999999999999,-11.641
65.364,18.405999999999995,-5.138,-18.224,-0.5444620251655579,31.946,-0.0486001736903307,-0.4579508318764905,32.573,735.811992,768.385024,111.883,596.257024,708.140024,60.245008,76.216,-70.258,-6.34,2012-12-31,GDP,47.236,-13.033,-18.128000000000007,-7.895
47.236,-0.311000000000002,-13.033,-26.402,-0.7638170123100281,21.941,-0.069896123337815,-0.8273070907194995,28.328,745.968024,774.296,95.232,647.142016,742.374016,31.922,6.272,-51.778,48.366,2013-03-31,GDP,48.568,-2.6305385,1.3320000000000007,10.4024615
48.568,2.956,-2.6305385,-15.642538,-0.6458280086517334,31.882462,-0.0836193386408601,-0.6672898036280122,37.06,770.525984,807.585984,109.482,578.497984,687.979984,119.606,29.588,-62.462,31.476,2013-06-30,GDP,53.514,-0.053923078125,4.946000000000005,2.576615421875
53.514,7.891999999999999,-0.053923078125,-12.733923,-0.5445119738578796,33.266076,-0.0873769748383845,-0.5245380373211627,39.778,933.578984,973.356992,105.981,650.860992,756.841992,216.515,4.981,-80.935,75.205,2013-09-30,GDP,50.191,-8.544,-3.3230000000000004,-8.490076921875
50.191,6.012000000000003,-8.544,-20.569,-0.6630510091781616,24.006,-0.0928808586454858,-0.4828566414248006,133.145,841.067992,974.212992,153.922,463.768,617.69,356.523,30.564,-55.479,72.234,2013-12-31,GDP,49.072,-4.854,-1.1189999999999998,3.6900000000000004
49.072,6.403999999999997,-4.854,-16.722,-0.54967200756073,24.384,-0.0826843550908578,-0.5374856416073354,86.218,862.834992,949.052992,145.412,474.691008,620.103008,328.950008,6.555,-57.529,2.564,2014-03-31,GDP,50.24,-6.631,1.1679999999999993,-1.7770000000000001
50.24,8.53,-6.631,-18.372,-0.8862959742546082,23.445,-0.091140244060392,-0.5372485928854523,85.197,937.956016,1023.153024,207.538,515.912992,723.450992,299.701944,63.291,-94.045,30.398,2014-06-30,GDP,55.101,-1.854,4.860999999999997,4.777
55.101,7.355000000000004,-1.854,-14.493,-0.4934499859809875,34.157,-0.0842319009553394,-0.5314170245485063,94.265,917.944016,1012.209024,205.820992,591.801024,797.622016,214.587,25.322,-86.114,62.553,2014-09-30,GDP,48.557,-11.634,-6.543999999999997,-9.780000000000001
48.557,-3.535,-11.634,-23.125,-2.276209115982056,28.757,-0.1971661034373113,0.0,78.296,643.841992,722.137984,157.700992,580.211008,737.912,-15.774024,26.563,-30.732,1.962,2014-12-31,GDP,37.124,-1.267,-11.433,10.367
37.124,10.096999999999998,-1.267,-11.394,-0.3833230137825012,18.966,-0.180367246766924,-1.0520137495500304,65.323,668.831016,734.153984,116.514,596.982016,713.496016,20.657976,5.717,-67.577,68.278,2015-03-31,GDP,37.269,-2.58,0.14499999999999602,-1.3130000000000002
37.269,10.341,-2.58,-11.437,-0.3293820023536682,16.42,-0.1528790201914925,0.0,41.522,654.261984,695.784,77.552,633.275008,710.827008,-15.043008,-11.229,-20.646,25.797,2015-06-30,GDP,31.458,-6.638,-5.811,-4.058
31.458,2.9919999999999987,-6.638,-18.126,-0.445728987455368,15.181,-0.1690829531993067,0.0,40.059,544.909016,584.968,57.325,544.270016,601.595016,-16.626944,-6.347,79.076,-69.052,2015-09-30,GDP,26.073,-31.194,-5.384999999999998,-24.555999999999997
26.073,4.330999999999999,-31.194,-55.529,0.5926160216331482,-12.907,-0.2364884867122176,0.0,23.229,70.622,93.851,497.800992,4.135,501.935992,-408.085024,-5.152,4.273,8.636,2015-12-31,GDP,6.245,-6.967,-19.828,24.227
6.245,-0.4059999999999999,-6.967,-15.28,-0.2347330003976822,-3.822,-0.2462770783187804,0.0,22.651,68.124,90.775,480.295008,4.202,484.497008,-393.721976,-10.488,-0.717,12.103,2016-03-31,GDP,6.339,-3.293,0.0940000000000003,3.6739999999999995
6.339,0.7159999999999999,-3.293,-4.419,-0.1260659992694854,-0.752,-0.2426229696906908,0.0,20.393,65.662,86.055,47.605,436.299008,483.904008,-397.848952,-1.826,-0.754,-0.028,2016-06-30,GDP,7.243,-2.25,0.9039999999999999,1.0430000000000001
7.243,1.6180000000000003,-2.25,-3.501,-0.1558160036802292,0.062,-0.2515289027609748,0.0,17.943,64.136,82.079,52.062,440.716,492.778,-410.69904,-1.838,-1.735,0.0,2016-09-30,GDP,7.441,0.024,0.1979999999999995,2.274
7.441,2.837,0.024,8.098,-0.2199999988079071,1.858,-0.2293390929499962,0.0,46.87,82.442,129.312,18.274,50.138,68.412,60.9,-6.859,-2.672,39.882,2016-12-31,GDP,9.413,-3.49,1.9720000000000004,-3.5140000000000002
9.413,0.9730000000000004,-3.49,-5.66,-0.625361979007721,-1.196,-0.0711069460249459,0.0,46.432,86.878,133.31,25.154,52.155,77.309,56.001,4.665,-3.384,-0.182,2017-03-31,GDP,12.465,0.368,3.0519999999999996,3.858
12.465,4.140000000000001,0.368,-1.98,-0.1814890056848526,3.451,-0.0433847134671751,0.0,45.498,97.855,143.352992,33.419,54.289,87.708,55.645,11.463,-14.135,-0.266,2017-06-30,GDP,13.219,2.204,0.7539999999999996,1.8360000000000003
13.219,5.91,2.204,1.091,0.0681670010089874,5.72,0.0283394628479566,0.0,41.798,98.816,140.614,26.566,56.585,83.151,57.463,0.285,-3.716,0.106,2017-09-30,GDP,11.056,-0.766,-2.1630000000000003,-2.97
11.056,3.475,-0.766,-3.624,-0.2209500074386596,2.466,-0.0695608167491074,-0.1671185051770791,38.49,113.651,152.140992,36.281,59.609,95.89,56.251,2.493,-6.965,-0.622,2017-12-31,GDP,11.834,-1.001,0.7780000000000005,-0.23499999999999988
11.834,3.864,-1.001,-3.681,-0.3588899970054626,2.451,-0.0536949134644033,-0.1293484995775377,23.376,108.465,131.841,32.387,45.386,77.773,54.068,6.256,-5.781,-16.736,2018-03-31,GDP,17.835,2.087,6.001000000000001,3.088
17.835,7.055,2.087,-0.529,-0.0851659998297691,7.647,-0.0444556270936824,-0.1173654841467562,14.36,129.47,143.83,36.566,54.13,90.696,53.134,6.399,-20.399,5.998,2018-06-30,GDP,24.42,5.023,6.585000000000001,2.9359999999999995
24.42,9.607,5.023,1.919,0.1176939979195594,12.945,-0.0362282810725772,-0.1001655690119353,14.692,159.972,174.664,52.196,65.9,118.096,56.568,24.08,-32.005,8.127,2018-09-30,GDP,33.907,11.642,9.486999999999995,6.619
33.907,16.564,11.642,6.107,0.4725419878959656,21.517,0.0152010124052547,0.042814527556119,21.208,166.556,187.764,42.252,81.082,123.334,64.43,12.451,-20.064,9.75,2018-12-31,GDP,29.14,5.107,-4.766999999999996,-6.534999999999999
29.14,10.426999999999998,5.107,-0.304,-0.0120379999279975,15.791,0.0421397279774615,0.1172440879638069,16.526,187.413992,203.94,46.596,90.726,137.322,66.618,17.907,-26.97,4.995,2019-03-31,GDP,31.884,4.352,2.7439999999999998,-0.7549999999999999
31.884,9.229,4.352,0.972,0.2344760000705719,18.395,0.0598194789286143,0.1683419295211973,32.577,201.164008,233.740992,52.317,100.39,152.707,81.034,23.346,-26.812,5.135,2019-06-30,GDP,33.087,6.139,1.203000000000003,1.787
33.087,11.563,6.139,4.158,0.2621009945869446,20.025,0.0652871822184001,0.1890081195009477,21.846,212.812,234.658,45.635,104.203,149.838,84.82,15.594,-19.083,2.98,2019-09-30,GDP,26.736,-2.001,-6.351000000000003,-8.14
26.736,3.259000000000001,-2.001,-3.965,-0.2750129997730255,12.587,0.0488938424002884,0.1405274740065278,23.248,216.07,239.318,42.963,112.19,155.153,84.165,22.224,-25.102,3.17,2019-12-31,GDP,28.955,1.7,2.2189999999999976,3.7009999999999996
28.955,6.622000000000001,1.7,-0.133,0.0392279997467994,15.352,0.0185298041693854,0.0534950943104315,23.133,220.772,243.904992,42.615,112.782,155.397,88.508,14.85,-15.038,-0.002,2020-03-31,GDP,27.813,1.918,-1.1419999999999995,0.21799999999999997
10085.000192,3045.000192,1154.0,992.0,1.5386439561843872,1712.0,0.0425014266542653,0.0889825183486055,9436.000256,27201.000448,36636.99968,7351.000064,11169.000448,18520.000512,18116.99968,1135.000064,-734.0,-41.0,2011-03-31,HES,9930.999808,1183.000064,9930.999808,1183.000064
9930.999808,3089.9998719999994,1183.000064,1045.0,1.9404000043869016,1771.000064,0.0514761389838001,0.1032769071594349,8885.999616,28104.999936,36991.000576,6796.000256,11290.999808,18087.000064,18904.0,1688.999936,-1420.999936,-42.0,2011-06-30,HES,8714.999808,654.0,-1216.0,-529.0000640000001
8714.999808,2533.9996160000005,654.0,543.0,1.5338799953460691,1240.0,0.0502485017906119,0.1029655994597861,7479.000064,29860.000256,37339.000832,6606.000128,11818.999808,18424.999936,18913.99968,1022.0,-2320.0,-69.0,2011-09-30,HES,9749.000192,820.0,1034.000383999999,166.0
9749.000192,3037.0001919999995,820.0,519.0,1.1443699598312378,1494.0,0.0560940238367271,0.1187558587587097,8338.999808,30796.99968,39136.002048,8099.999744,12444.000256,20544.0,18592.0,1138.0,-2091.000064,477.0,2011-12-31,HES,2896.0,906.0,-6853.0001919999995,86.0
2896.0,2626.0,906.0,805.0,1.392838954925537,1568.0,0.0527922978820302,0.1102345175678168,8211.999744,32434.999808,40647.000064,8191.000064,13299.00032,21490.000384,19157.000064,988.0,-1772.0,829.0,2012-03-31,HES,3324.0,1228.999936,428.0,322.99993599999993
3324.0,2992.0,1228.999936,1143.000064,1.7724560499191284,1998.0,0.0510972236648784,0.1025631746034226,7925.000192,32689.000448,40613.998592,7084.000256,13571.00032,20655.000576,19958.999808,1240.0,-1992.999936,766.0,2012-06-30,HES,3072.0,880.0,-252.0,-348.99993599999993
3072.0,2713.0,880.0,791.0,1.0489710569381714,1608.0,0.0457140698881056,0.0923580956884509,8157.000192,34055.001088,42211.999744,7848.0,13712.0,21560.0,20652.000128,1862.0,-1616.999936,-126.0,2012-09-30,HES,5718.000128,695.0,2646.0001279999997,-185.0
5718.000128,2878.000128,695.0,626.0,1.0534509420394895,1419.000064,0.0419959528582789,0.0885699126567879,8386.999808,35054.000128,43441.000448,8382.000128,13856.0,22238.000128,21202.99936,1570.0,-1668.999936,213.0,2012-12-31,HES,6105.999872,1135.000064,387.99974400000065,440.00006400000007
6105.999872,3051.999744,1135.000064,1028.0,1.7184300422668457,1824.0,0.0459976382300066,0.0920662462031851,11418.000384,30960.999424,42379.001856,8906.000384,10947.999744,19854.000128,22525.000384,819.0,-261.0,-756.0,2013-03-31,HES,3068.999936,1052.0,-3036.999936,-83.00006400000007
3068.999936,2647.999936,1052.0,924.0,0.9459009766578674,1664.999936,0.0397784061024619,0.0745363595834094,9991.999488,31435.999232,41428.000768,6733.000192,10721.999872,17455.000064,23973.000192,1247.000064,936.0,-1902.0,2013-06-30,HES,2720.0,775.0,-348.99993600000016,-277.0
2720.0,2345.0,775.0,684.0,1.0606319904327393,1456.0,0.0389344642384064,0.0739026410018297,9256.999936,32638.999552,41896.001536,6922.999808,11130.999808,18053.999616,23842.000448,1254.0,-1487.000064,-171.0,2013-09-30,HES,2721.999872,592.0,1.9998719999998684,-183.0
2721.999872,2260.999872,592.0,519.0,4.936252117156982,1306.0,0.0527664014519119,0.0990220542692295,8599.000064,34155.00032,42753.998848,6558.000128,11411.999744,17969.999872,24783.999488,1550.0,1390.0,-1447.000064,2013-12-31,HES,2672.999936,771.0,-48.99993599999971,179.0
2672.999936,2279.9999360000006,771.0,705.0,1.3345880508422852,1496.999936,0.0654332181134274,0.1192710804361217,7048.0,34376.0,41423.998976,5981.000192,11201.000448,17182.00064,24241.999488,1158.0,-262.0,-1422.0,2014-03-31,HES,2828.999936,429.0,156.0,-342.0
2828.999936,2407.999936,429.0,319.0,0.8070999979972839,1214.0,0.0647280554518717,0.1123063513545217,8766.999552,32304.0,41071.0016,5256.999936,11459.999744,16716.99968,24353.999424,903.0,240.0,-226.0,2014-06-30,HES,2678.000128,613.0,-150.99980800000003,184.0
2678.000128,2255.000128,613.0,480.0,0.8708199858665466,1451.000064,0.062119438216192,0.1086238486084538,8865.000448,32109.999104,40974.999552,5015.000064,11594.999808,16609.999872,24365.000192,1322.0,1584.999936,-992.0,2014-09-30,HES,2556.999936,291.0,-121.00019199999997,-322.0
2556.999936,1496.999936,291.0,180.0,0.163563996553421,1166.0,0.0299663647392639,0.0518295178658242,6312.999936,32093.999616,38407.000064,4850.999808,11235.999744,16086.999552,22319.999936,1050.0,-1531.000064,-1195.000064,2014-12-31,HES,1538.0,-458.0,-1018.9999360000002,-749.0
1538.0,1260.0,-458.0,-531.0,-0.9982360005378724,498.0,0.0073382779566726,0.0123747574828688,4322.999808,31777.99936,36101.001216,3467.000064,10967.000064,14434.000128,21666.999296,436.0,-1226.0,-148.0,2015-03-31,HES,1952.999936,-199.0,414.99993599999993,259.0
1952.999936,1596.999936,-199.0,-303.0,-0.5170590281486511,829.0,-0.0030628091115888,-0.005174162374302,3926.000128,31632.001024,35557.998592,3492.999936,10961.999872,14454.999808,21102.999552,714.0,-1188.999936,-100.0,2015-06-30,HES,1671.000064,-473.0,-281.99987199999987,-274.0
1671.000064,778.000064,-473.0,-539.0,-0.9399999976158142,515.0,-0.0167620201439077,-0.0284752084247476,5597.000192,30859.00032,36456.001536,2624.0,11468.99968,14092.99968,22362.999808,282.0,-956.0,2756.0,2015-09-30,HES,1474.0,-542.0,-197.00006400000007,-69.0
1474.0,622.0000000000001,-542.0,-715.0,-1.4583330154418943,441.0,-0.0312551675210301,-0.0545310285992151,4403.999744,29753.00096,34157.000704,2628.0,11128.000512,13756.000512,20400.999872,623.0,-909.0,-11.0,2015-12-31,HES,973.0,-769.0,-501.0,-227.0
973.0,348.0,-769.0,-834.0,-1.7200000286102295,99.0,-0.0376538935104721,-0.0643319750820931,4944.999936,29862.999552,34808.000512,2192.999936,10981.000192,13174.000128,21634.000064,-60.0,-613.0,1514.0,2016-03-31,HES,1224.0,-546.0,251.0,223.0
1224.0,947.0,-546.0,-586.0,-1.1080080270767212,251.0,-0.0436439719363659,-0.0758235538944397,4631.000064,29603.000832,34233.99936,2139.000064,10920.999936,13060.0,21174.000512,197.0,-527.0,-132.0,2016-06-30,HES,1176.999936,-479.0,-47.000064000000066,67.0
1176.999936,506.999936,-479.0,-544.0,-1.1052039861679075,332.0,-0.0448748491255215,-0.0798714116154531,4893.000192,29565.99936,34459.000832,2616.999936,10926.999552,13543.999488,20914.999488,332.0,-526.0,628.0,2016-09-30,HES,1388.0,-455.0,211.00006400000007,24.0
1388.0,445.0,-455.0,-537.0,-0.9950370192527772,313.0,-0.1884593352870314,-0.3572679655380162,4276.0,24344.999808,28621.000704,2251.000064,10778.999808,13029.999872,15591.000064,326.0,-424.0,-699.0,2016-12-31,HES,1258.0,-214.0,-130.0,241.0
1258.0,700.0,-214.0,-303.538464,-1.059095025062561,523.0,-0.0411012906065694,-0.0797594945702336,4171.000064,23928.999424,28099.999744,2126.0,10741.000192,12867.000192,15233.000128,349.0,-290.0,-105.0,2017-03-31,HES,1196.999936,-340.0,-61.000064000000066,-126.0
1196.999936,569.999936,-340.0,-395.923072,-1.4029899835586548,401.0,-0.0447478728047108,-0.0875690855655664,4270.000128,23528.00096,27797.999616,2118.0,10602.000384,12720.000384,15077.99968,165.0,-401.0,42.0,2017-06-30,HES,1348.0,-274.0,151.00006400000007,66.0
1348.0,657.0,-274.0,-349.461536,2.563148021697998,485.0,-0.0077416918967336,-0.0176838457739492,4083.000064,22516.999168,26599.999488,2214.000128,9957.999616,12171.999744,14428.000192,88.0,90.0,-144.0,2017-09-30,HES,1663.000064,-299.0,315.00006400000007,-25.0
1663.000064,828.000064,-299.0,-347.076928,-1.848533034324646,347.0,-0.0473102279573277,-0.1039287906176708,6157.000192,16955.0,23111.999488,2435.000064,8322.999808,10757.999872,12354.00032,343.0,1959.000064,19.0,2017-12-31,HES,1346.0,104.0,-317.00006400000007,403.0
